confirmedCount,suspectedCount,curedCount,deadCount,updateTime
28081,24702,1236,564,2020-02-06 15:51:02.155
28081,24702,1227,564,2020-02-06 15:45:57.477
28077,24702,1221,564,2020-02-06 15:25:41.754
28077,24702,1210,564,2020-02-06 14:46:13.501
28074,24702,1210,564,2020-02-06 14:27:59.710
28074,24702,1189,564,2020-02-06 14:14:50.389
28065,24702,1189,564,2020-02-06 13:30:16.761
28065,24702,1188,564,2020-02-06 13:24:12.785
28060,24702,1188,564,2020-02-06 11:57:07.302
28060,24702,1153,564,2020-02-06 09:03:57.377
28060,24702,1153,564,2020-02-06 08:39:40.004
28060,24702,1153,564,2020-02-06 08:21:25.461
28060,24702,1153,564,2020-02-06 08:16:21.763
28060,24702,1153,563,2020-02-06 08:05:13.359
28060,24702,1153,563,2020-02-06 07:46:59.378
27451,23260,1115,563,2020-02-06 07:31:48.789
27434,23260,1133,563,2020-02-06 07:05:31.800
24447,23260,1020,493,2020-02-06 00:42:03.155
24439,23260,1019,493,2020-02-06 00:22:48.583
24434,23260,1018,493,2020-02-05 23:52:29.021
24434,23260,1019,493,2020-02-05 23:16:05.281
24433,23260,1015,493,2020-02-05 23:05:58.079
24433,23260,1007,493,2020-02-05 22:59:54.567
24433,23260,1010,493,2020-02-05 22:52:50.343
24433,23260,1006,493,2020-02-05 22:38:41.324
24433,23260,1001,493,2020-02-05 22:28:34.584
24433,23260,987,493,2020-02-05 22:12:23.502
24433,23260,983,493,2020-02-05 22:01:14.867
24433,23260,981,493,2020-02-05 21:51:08.928
24433,23260,981,493,2020-02-05 21:35:59.121
24433,23260,979,493,2020-02-05 21:17:46.824
24433,23260,972,493,2020-02-05 21:08:40.287
24430,23260,972,493,2020-02-05 20:58:33.710
24430,23260,971,493,2020-02-05 20:39:20.503
24430,23260,961,493,2020-02-05 20:26:11.262
24430,23260,957,493,2020-02-05 19:54:50.858
24430,23260,956,493,2020-02-05 19:48:46.455
24423,23260,956,493,2020-02-05 19:45:44.487
24423,23260,954,493,2020-02-05 19:38:40.511
24423,23260,950,493,2020-02-05 19:20:28.015
24423,23260,948,493,2020-02-05 19:11:21.350
24423,23260,947,493,2020-02-05 19:01:14.712
24423,23260,946,493,2020-02-05 18:18:13.765
24423,23260,946,492,2020-02-05 18:15:11.615
24423,23260,941,492,2020-02-05 18:04:02.663
24423,23260,933,492,2020-02-05 17:36:15.032
24423,23260,930,492,2020-02-05 17:33:12.825
24423,23260,929,492,2020-02-05 17:31:11.310
24423,23260,926,492,2020-02-05 17:26:07.787
24423,23260,918,492,2020-02-05 17:11:57.480
24413,23260,917,492,2020-02-05 16:58:33.513
24388,23260,912,492,2020-02-05 16:41:47.876
24388,23260,908,492,2020-02-05 16:35:11.955
24388,23260,906,492,2020-02-05 16:31:53.465
24388,23260,901,492,2020-02-05 15:37:05.070
24386,23260,901,492,2020-02-05 15:22:35.197
24377,23260,901,492,2020-02-05 15:09:08.587
24377,23260,901,492,2020-02-05 14:12:42.698
24367,23260,898,492,2020-02-05 13:40:15.806
24363,23260,897,492,2020-02-05 11:41:54.554
24363,23260,897,491,2020-02-05 10:34:14.902
24363,23260,892,491,2020-02-05 08:54:07.014
24363,23260,893,491,2020-02-05 08:24:42.159
24324,23260,892,491,2020-02-05 08:20:21.014
24363,23260,892,491,2020-02-05 08:08:22.412
24363,23260,892,491,2020-02-05 08:05:05.972
23718,23214,843,491,2020-02-05 07:55:19.362
23696,23214,843,491,2020-02-05 07:36:51.761
23623,23214,718,426,2020-02-05 07:29:16.975
20540,23214,718,426,2020-02-05 07:22:47.370
20537,23214,718,426,2020-02-05 07:18:27.700
20530,23214,718,426,2020-02-04 23:38:26.203
20528,23214,717,426,2020-02-04 22:49:35.406
20527,23214,717,426,2020-02-04 22:37:22.773
20527,23214,716,426,2020-02-04 22:07:14.326
20523,23214,716,426,2020-02-04 21:56:10.613
20523,23214,715,426,2020-02-04 21:27:16.919
20523,23214,714,426,2020-02-04 20:55:16.467
20523,23214,711,426,2020-02-04 20:48:39.679
20523,23214,709,426,2020-02-04 20:45:19.714
20522,23214,709,426,2020-02-04 20:33:19.603
20522,23214,706,426,2020-02-04 20:12:25.653
20522,23214,704,426,2020-02-04 19:57:55.716
20522,23214,702,426,2020-02-04 19:50:01.042
20522,23214,693,426,2020-02-04 19:36:46.176
20522,23214,692,426,2020-02-04 19:26:47.312
20522,23214,691,426,2020-02-04 19:24:35.881
20522,23214,688,426,2020-02-04 18:42:35.252
20520,23214,688,426,2020-02-04 17:34:45.960
20520,23214,686,426,2020-02-04 17:29:03.067
20520,23214,683,426,2020-02-04 17:24:37.480
20504,23214,683,426,2020-02-04 17:20:02.902
20504,23214,680,426,2020-02-04 17:08:52.757
20504,23214,669,426,2020-02-04 17:03:22.057
20502,23214,669,426,2020-02-04 16:49:57.642
20502,23214,660,426,2020-02-04 16:21:36.241
20486,23214,660,426,2020-02-04 16:17:03.943
20479,23214,660,426,2020-02-04 15:55:46.078
20479,23214,660,426,2020-02-04 15:37:37.598
20479,23214,658,426,2020-02-04 15:20:58.146
20476,23214,658,426,2020-02-04 15:15:29.381
20471,23214,658,426,2020-02-04 14:32:15.544
20471,23214,657,426,2020-02-04 13:45:43.357
20471,23214,654,426,2020-02-04 13:28:05.653
20471,23214,648,426,2020-02-04 12:28:43.735
20471,23214,644,426,2020-02-04 12:25:20.349
20471,23214,642,426,2020-02-04 12:16:33.515
20471,23214,637,426,2020-02-04 11:53:23.411
20471,23214,637,426,2020-02-04 11:29:16.000
20471,23214,637,425,2020-02-04 11:24:52.036
20471,23214,637,425,2020-02-04 11:14:57.997
20471,23214,635,425,2020-02-04 09:39:12.889
20471,23214,632,425,2020-02-04 08:38:57.829
20471,23214,632,425,2020-02-04 08:08:35.466
20471,23214,632,425,2020-02-04 07:57:45.316
19726,21558,624,425,2020-02-04 07:38:14.462
19701,21558,623,425,2020-02-04 07:21:59.217
19698,21558,623,425,2020-02-04 07:11:09.821
19690,21558,623,425,2020-02-04 07:03:35.134
17341,21558,527,361,2020-02-03 22:56:58.514
17341,21558,527,361,2020-02-03 22:44:54.109
17341,21558,524,361,2020-02-03 22:33:28.253
17341,21558,523,361,2020-02-03 22:30:09.404
17341,21558,521,361,2020-02-03 22:24:31.506
17341,21558,521,361,2020-02-03 22:16:51.550
17341,21558,521,361,2020-02-03 22:13:31.840
17340,21558,521,361,2020-02-03 22:12:26.177
17340,21558,521,361,2020-02-03 22:11:12.557
17339,21558,521,361,2020-02-03 21:51:27.429
17335,21558,521,361,2020-02-03 21:32:30.697
17335,21558,520,361,2020-02-03 21:29:03.512
17335,21558,517,361,2020-02-03 21:21:02.103
17335,21558,513,361,2020-02-03 20:59:53.124
17335,21558,502,361,2020-02-03 20:26:33.607
17335,21558,497,361,2020-02-03 19:29:47.052
17335,21558,496,361,2020-02-03 19:20:02.713
17335,21558,494,361,2020-02-03 19:00:04.913
17335,21558,493,361,2020-02-03 18:54:35.950
17335,21558,487,361,2020-02-03 18:34:50.360
17335,21558,484,361,2020-02-03 17:36:07.519
17335,21558,483,361,2020-02-03 17:33:56.154
17330,21558,483,361,2020-02-03 17:20:48.585
17330,21558,480,361,2020-02-03 17:14:12.410
17309,21558,480,361,2020-02-03 16:47:18.000
17309,21558,480,361,2020-02-03 16:41:52.479
17267,21558,480,361,2020-02-03 16:31:48.098
17267,21558,479,361,2020-02-03 16:30:40.037
17267,21558,479,361,2020-02-03 16:26:14.278
17255,21558,479,361,2020-02-03 15:28:21.338
17242,21558,479,361,2020-02-03 15:08:29.896
17239,21558,479,361,2020-02-03 14:30:01.619
17238,21558,479,361,2020-02-03 14:06:31.921
17238,21558,479,361,2020-02-03 14:04:12.961
17238,21558,479,361,2020-02-03 13:19:00.429
17240,21558,479,361,2020-02-03 13:15:42.459
17240,21558,479,361,2020-02-03 13:14:37.391
17240,21558,479,361,2020-02-03 13:13:29.915
17240,21558,479,361,2020-02-03 13:11:18.272
17238,21558,479,361,2020-02-03 12:22:36.311
17238,21558,478,361,2020-02-03 11:57:12.574
17238,21558,477,361,2020-02-03 11:20:00.588
17238,21558,475,361,2020-02-03 09:28:34.053
14490,19544,434,304,2020-02-03 00:01:02.067
14490,19544,434,304,2020-02-02 23:47:32.964
14490,19544,433,304,2020-02-02 23:38:21.397
14490,19544,432,304,2020-02-02 23:07:15.550
14490,19544,430,304,2020-02-02 23:02:47.012
14489,19544,430,304,2020-02-02 22:53:58.118
14489,19544,420,304,2020-02-02 21:04:21.465
14489,19544,419,304,2020-02-02 21:01:04.237
14489,19544,418,304,2020-02-02 20:51:10.510
14489,19544,412,304,2020-02-02 20:35:33.034
14489,19544,406,304,2020-02-02 20:28:58.123
14489,19544,397,304,2020-02-02 19:55:12.822
14489,19544,389,304,2020-02-02 19:41:58.021
14489,19544,388,304,2020-02-02 19:27:29.461
14489,19544,385,304,2020-02-02 19:20:51.771
14489,19544,384,304,2020-02-02 18:55:27.855
14489,19544,383,304,2020-02-02 18:52:10.245
14483,19544,381,304,2020-02-02 18:49:58.162
14483,19544,381,304,2020-02-02 18:34:25.642
14483,19544,381,304,2020-02-02 18:32:12.770
14483,19544,380,304,2020-02-02 18:30:02.601
14483,19544,379,304,2020-02-02 18:23:15.451
14483,19544,342,304,2020-02-02 18:04:24.574
14483,19544,339,304,2020-02-02 17:47:18.345
14482,19544,339,304,2020-02-02 17:34:03.757
14482,19544,337,304,2020-02-02 17:19:45.997
14481,19544,337,304,2020-02-02 17:03:13.538
14481,19544,336,304,2020-02-02 16:46:34.526
14453,19544,336,304,2020-02-02 16:32:05.841
14445,19544,336,304,2020-02-02 16:23:09.066
14446,19544,332,304,2020-02-02 16:18:43.725
14433,19544,332,304,2020-02-02 16:02:04.327
14433,19544,331,304,2020-02-02 15:55:22.598
14428,19544,331,304,2020-02-02 15:41:47.754
14423,19544,331,304,2020-02-02 13:49:22.040
14418,19544,331,304,2020-02-02 13:29:45.903
14416,19544,331,304,2020-02-02 13:18:15.151
14413,19544,334,304,2020-02-02 12:39:33.973
14413,19544,331,304,2020-02-02 12:19:38.923
14411,19544,331,304,2020-02-02 11:17:04.782
14411,19544,333,304,2020-02-02 10:48:30.554
14411,19544,328,304,2020-02-02 09:28:13.948
14411,19544,328,304,2020-02-02 08:46:39.048
14411,19544,328,304,2020-02-02 08:08:30.625
13858,17988,322,304,2020-02-02 08:01:17.263
13858,17988,322,304,2020-02-02 07:53:03.657
13858,17988,322,304,2020-02-02 07:46:52.517
13858,17988,322,304,2020-02-02 07:38:37.344
11901,17988,275,259,2020-02-01 23:46:53.406
11899,17988,275,259,2020-02-01 23:40:32.252
11896,17988,275,259,2020-02-01 23:37:11.371
11891,17988,275,259,2020-02-01 23:14:33.780
11890,17988,275,259,2020-02-01 22:21:15.769
11890,17988,274,259,2020-02-01 21:55:31.274
11890,17988,273,259,2020-02-01 21:30:09.626
11890,17988,272,259,2020-02-01 20:52:59.854
11890,17988,270,259,2020-02-01 20:00:16.261
11889,17988,270,259,2020-02-01 19:48:53.444
11889,17988,269,259,2020-02-01 19:45:44.584
11889,17988,268,259,2020-02-01 19:25:27.786
11889,17988,267,259,2020-02-01 19:09:46.584
11889,17988,266,259,2020-02-01 19:02:33.484
11889,17988,263,259,2020-02-01 18:52:17.971
11889,17988,257,259,2020-02-01 18:27:06.336
11889,17988,255,259,2020-02-01 17:11:39.283
11877,17988,251,259,2020-02-01 16:45:59.676
11862,17988,250,259,2020-02-01 16:32:04.573
11860,17988,250,259,2020-02-01 16:12:10.896
11851,17988,248,259,2020-02-01 15:49:04.976
11851,17988,247,259,2020-02-01 15:41:43.878
11847,17988,247,259,2020-02-01 15:28:14.997
11844,17988,247,259,2020-02-01 14:54:19.383
11844,17988,246,259,2020-02-01 14:00:11.052
11828,17988,245,259,2020-02-01 13:39:01.725
11825,17988,246,259,2020-02-01 13:20:01.101
11822,17988,245,259,2020-02-01 13:04:48.967
11821,17988,245,259,2020-02-01 11:17:07.024
11821,17988,243,259,2020-02-01 09:59:04.494
11821,17988,243,259,2020-02-01 09:50:45.872
11821,17988,243,259,2020-02-01 08:02:16.139
11227,15238,214,214,2020-02-01 07:56:04.993
11209,15238,214,214,2020-02-01 07:33:24.484
9862,15238,214,214,2020-02-01 07:30:19.262
9854,15238,214,214,2020-02-01 07:26:11.785
9821,15238,214,213,2020-02-01 07:06:37.739
9811,15238,214,213,2020-01-31 22:43:05.199
9811,15238,211,213,2020-01-31 21:26:14.123
9811,15238,210,213,2020-01-31 21:15:34.664
9811,15238,205,213,2020-01-31 21:02:30.777
9811,15238,185,213,2020-01-31 21:01:22.102
9811,15238,186,213,2020-01-31 21:00:11.737
9810,15238,185,213,2020-01-31 20:33:59.008
9810,15238,182,213,2020-01-31 20:18:04.512
9810,15238,181,213,2020-01-31 18:58:59.474
9810,15238,181,213,2020-01-31 17:32:02.175
9810,15238,180,213,2020-01-31 17:02:31.443
9809,15238,180,213,2020-01-31 16:56:41.086
9795,15238,180,213,2020-01-31 16:52:01.521
9745,15238,178,213,2020-01-31 16:19:55.096
9745,15238,177,213,2020-01-31 15:59:21.022
9742,15238,176,213,2020-01-31 15:50:14.907
9737,15238,176,213,2020-01-31 15:22:45.533
9731,15238,176,213,2020-01-31 13:37:47.208
9724,15238,176,213,2020-01-31 13:03:21.743
9720,15238,176,213,2020-01-31 12:21:10.110
9704,15238,176,213,2020-01-31 12:20:03.528
9685,15238,176,213,2020-01-31 11:17:59.764
9720,15238,171,213,2020-01-31 09:50:58.926
9720,15238,171,213,2020-01-31 08:10:50.652
9066,12167,162,213,2020-01-31 07:27:34.948
8163,12167,136,171,2020-01-31 00:54:20.975
8156,12167,135,171,2020-01-31 00:21:21.496
8150,12167,135,171,2020-01-31 00:05:14.266
8149,12167,135,171,2020-01-30 23:08:59.195
8148,12167,135,171,2020-01-30 23:04:57.194
8147,12167,135,170,2020-01-30 22:24:37.371
7830,12167,135,170,2020-01-30 21:03:53.738
7830,12139,135,170,2020-01-30 20:07:26.695
7830,12139,133,170,2020-01-30 19:25:06.136
7828,12139,133,170,2020-01-30 18:22:37.775
7827,12139,133,170,2020-01-30 18:00:28.363
7826,12139,133,170,2020-01-30 16:35:45.552
7826,12139,132,170,2020-01-30 16:32:44.082
7783,12139,132,170,2020-01-30 16:21:38.200
7766,12139,132,170,2020-01-30 15:35:16.841
7753,12139,132,170,2020-01-30 14:29:46.582
7753,12139,131,170,2020-01-30 14:18:40.955
7742,12167,131,170,2020-01-30 13:09:07.604
7742,12167,130,170,2020-01-30 12:50:59.565
7737,12167,128,170,2020-01-30 12:01:38.625
7736,12167,126,170,2020-01-30 10:08:42.480
7736,12167,124,170,2020-01-30 10:03:39.950
7736,12167,124,170,2020-01-30 09:17:16.578
7736,12167,124,170,2020-01-30 07:48:37.135
7736,9239,124,170,2020-01-30 07:46:36.093
7206,9239,122,170,2020-01-30 07:14:23.341
6772,9239,120,133,2020-01-30 07:08:20.707
6095,9239,120,133,2020-01-30 00:28:30.914
6095,9239,119,133,2020-01-29 23:31:04.208
6086,9239,119,133,2020-01-29 23:01:50.824
6086,9239,119,132,2020-01-29 22:02:24.203
6086,9239,118,132,2020-01-29 21:10:00.491
6086,9239,118,132,2020-01-29 20:32:43.300
6086,9239,115,132,2020-01-29 19:17:08.545
6085,9239,115,132,2020-01-29 19:12:06.231
6083,9239,115,132,2020-01-29 18:44:54.302
6078,9239,115,132,2020-01-29 17:46:23.684
6078,9239,114,132,2020-01-29 17:11:02.144
6074,9239,114,132,2020-01-29 16:24:38.965
6043,9239,114,132,2020-01-29 15:56:25.659
6043,9239,110,132,2020-01-29 15:51:23.302
6041,9239,110,132,2020-01-29 15:18:07.928
6016,9239,110,132,2020-01-29 14:55:57.943
6015,9239,110,132,2020-01-29 14:29:45.669
6014,9239,110,132,2020-01-29 14:20:42.236
6014,9239,109,132,2020-01-29 13:52:30.189
6013,9239,109,132,2020-01-29 13:50:29.362
6013,9239,108,132,2020-01-29 13:42:25.933
6016,9239,108,132,2020-01-29 13:19:15.211
6005,9239,108,132,2020-01-29 13:14:13.084
6003,9239,108,132,2020-01-29 13:09:10.779
6002,9239,108,132,2020-01-29 12:55:05.360
6002,9239,107,132,2020-01-29 12:47:02.222
6002,9239,105,132,2020-01-29 12:39:59.492
5999,9239,105,132,2020-01-29 12:36:58.447
5999,9239,105,132,2020-01-29 12:06:46.916
5999,9239,104,132,2020-01-29 10:48:13.815
5998,9239,104,132,2020-01-29 10:34:07.049
5997,9239,104,132,2020-01-29 10:26:03.916
5997,9239,103,132,2020-01-29 08:27:09.591
5997,9239,103,132,2020-01-29 08:22:07.188
5974,9239,103,132,2020-01-29 08:12:03.332
5531,6972,101,131,2020-01-29 08:09:02.036
5517,6972,101,131,2020-01-29 06:39:24.574
4677,6972,73,106,2020-01-29 06:25:18.534
4633,6972,73,106,2020-01-29 00:56:03.203
4633,6972,73,106,2020-01-29 00:36:09.464
4633,6972,73,106,2020-01-29 00:24:07.856
4633,6972,73,106,2020-01-29 00:12:18.520
4631,6973,73,106,2020-01-29 00:02:12.987
4630,6973,73,106,2020-01-28 21:02:03.262
4630,6973,71,106,2020-01-28 21:00:01.916
4629,6973,71,106,2020-01-28 20:07:29.160
4622,6973,71,106,2020-01-28 19:51:18.503
4618,6973,69,106,2020-01-28 18:37:32.419
4599,6973,68,106,2020-01-28 17:00:32.520
4597,6973,68,106,2020-01-28 16:51:26.948
4597,6973,67,106,2020-01-28 16:37:18.128
4597,6973,65,106,2020-01-28 15:56:39.053
4586,6973,65,106,2020-01-28 15:48:33.531
4578,6973,65,106,2020-01-28 15:43:29.923
4474,5794,60,106,2020-01-28 09:31:15.161
4428,5794,60,106,2020-01-28 09:18:05.599
2902,5794,58,82,2020-01-28 08:41:41.922
2902,5794,58,82,2020-01-28 08:20:29.011
2889,5794,58,82,2020-01-28 07:47:07.822
2889,5794,58,82,2020-01-28 07:25:55.955
2889,5794,59,82,2020-01-28 07:18:51.559
2889,5794,57,82,2020-01-28 07:06:44.663
2889,5794,56,82,2020-01-28 06:44:31.577
2882,5794,56,82,2020-01-28 06:28:21.939
2858,5794,56,82,2020-01-28 00:18:40.382
2857,5794,56,82,2020-01-27 23:55:25.804
2846,5794,56,81,2020-01-27 23:34:12.839
2846,5794,56,81,2020-01-27 22:40:54.568
2844,5794,56,81,2020-01-27 21:01:37.693
2844,5794,55,81,2020-01-27 20:39:29.529
2840,5794,55,81,2020-01-27 19:14:16.351
2835,5794,55,81,2020-01-27 19:02:07.932
2835,5794,56,81,2020-01-27 18:49:59.758
2835,5794,58,81,2020-01-27 18:31:47.832
2828,5794,58,81,2020-01-27 18:25:44.242
2826,5794,58,81,2020-01-27 18:23:43.019
2823,5794,58,81,2020-01-27 16:51:01.899
2823,5794,57,81,2020-01-27 16:42:57.343
2823,5794,55,81,2020-01-27 15:29:26.373
2823,5794,53,81,2020-01-27 15:19:21.199
2819,5794,53,81,2020-01-27 15:15:19.342
2819,5794,52,81,2020-01-27 15:07:15.356
2818,5794,52,81,2020-01-27 14:44:04.213
2817,5794,52,81,2020-01-27 13:59:40.435
2784,5794,52,81,2020-01-27 13:14:16.763
2783,5794,52,81,2020-01-27 12:48:03.044
2780,5794,52,81,2020-01-27 12:44:00.699
2768,5794,52,80,2020-01-27 12:22:49.281
2762,5794,51,80,2020-01-27 10:05:33.268
2762,5794,51,80,2020-01-27 08:00:26.220
2744,5794,51,80,2020-01-27 07:58:25.318
2463,2692,51,80,2020-01-27 07:26:09.118
2463,2692,49,56,2020-01-27 07:23:07.751
2098,2692,49,56,2020-01-27 06:51:52.463
2093,2692,49,56,2020-01-27 06:32:42.217
2081,2692,49,56,2020-01-27 06:17:35.391
2081,2692,49,56,2020-01-27 05:44:18.268
2081,2692,49,56,2020-01-27 01:02:46.319
2080,2692,49,56,2020-01-27 00:44:36.276
2079,2692,49,56,2020-01-27 00:10:16.249
2076,2692,49,56,2020-01-26 23:03:31.661
2071,2692,49,56,2020-01-26 21:23:40.048
2066,2692,49,56,2020-01-26 20:49:14.249
2065,2692,49,56,2020-01-26 19:57:38.451
2064,2692,49,56,2020-01-26 19:55:36.932
2055,2692,49,56,2020-01-26 19:34:22.249
2049,2684,49,56,2020-01-26 18:27:36.027
2036,2684,49,56,2020-01-26 17:59:15.220
2033,2684,49,56,2020-01-26 17:06:41.252
2033,2684,49,56,2020-01-26 17:03:39.292
2033,2684,49,56,2020-01-26 16:49:29.687
2031,2684,49,56,2020-01-26 16:45:26.835
2029,2684,49,56,2020-01-26 16:23:11.468
2029,2684,49,56,2020-01-26 14:37:06.102
2018,2684,49,56,2020-01-26 13:50:35.848
2005,2684,49,56,2020-01-26 12:55:00.097
2002,2684,49,56,2020-01-26 12:49:57.080
1999,2684,49,56,2020-01-26 12:28:44.325
1992,2684,49,56,2020-01-26 12:21:40.449
1992,2684,49,56,2020-01-26 11:22:01.594
1992,2684,49,55,2020-01-26 11:08:27.960
1975,2684,49,56,2020-01-26 09:35:35.381
1975,2684,49,56,2020-01-26 09:03:19.841
1742,2032,49,54,2020-01-26 08:18:56.733
1409,2032,39,42,2020-01-26 00:33:55.963
1408,2032,39,42,2020-01-25 23:54:35.140
1377,1983,39,41,2020-01-25 22:54:25.563
1377,1983,39,41,2020-01-25 22:14:57.487
1372,1983,39,41,2020-01-25 21:02:06.080
1372,1983,39,41,2020-01-25 20:16:16.954
1372,1983,40,41,2020-01-25 20:05:09.918
1369,1983,40,41,2020-01-25 19:31:49.637
1369,1983,40,41,2020-01-25 19:23:44.683
1369,1983,40,41,2020-01-25 19:05:32.870
1356,1983,40,41,2020-01-25 18:57:27.411
1356,1983,40,41,2020-01-25 18:13:59.067
1356,1983,38,41,2020-01-25 17:48:41.638
1355,1983,38,41,2020-01-25 17:33:31.991
1355,1983,38,41,2020-01-25 16:54:07.712
1355,1983,38,41,2020-01-25 16:14:41.100
1337,1965,38,41,2020-01-25 15:23:06.049
1336,1965,38,41,2020-01-25 15:09:57.919
1330,1965,38,41,2020-01-25 12:29:19.221
1303,1965,38,41,2020-01-25 10:29:06.950
1303,1965,38,0,2020-01-25 10:19:01.729
1303,1965,38,41,2020-01-25 09:55:48.599
1287,1965,38,41,2020-01-25 08:22:08.357
1287,1965,38,41,2020-01-25 08:20:07.431
1118,1076,37,41,2020-01-25 07:51:41.959
923,1076,36,26,2020-01-25 01:41:12.983
912,1076,36,26,2020-01-25 01:33:08.457
902,1076,36,26,2020-01-25 00:04:20.183
897,1076,36,26,2020-01-24 23:54:14.308
897,1076,36,26,2020-01-24 21:59:07.508
896,1076,36,26,2020-01-24 21:38:54.152
894,1076,36,26,2020-01-24 20:45:17.874
894,1076,35,26,2020-01-24 19:50:40.114
887,1076,35,26,2020-01-24 19:13:14.844
887,1076,35,26,2020-01-24 18:09:33.823
887,1075,35,26,2020-01-24 17:26:07.369
887,1075,35,26,2020-01-24 16:29:41.322
